,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,screen_name,idx,clean_text,selection,binaryLabel,rq,cluster_labels,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,m0_anger,m0_happiness,m0_calm,m1_disgust,m1_sadness,m1_surprise,dpfc_angry,dpfc_disgust,dpfc_fear,dpfc_happy,dpfc_sad,dpfc_surprise,dpfc_neutral
604,606,607,607,607,632,7326,CNNPolitics,7326,Will the tax plan break the Republican coalition?,happy,Real,1,-1,-6.9,10.5,144.5,0.057,0.251,-0.203,0.0,0.0,0.0,0.0,0.03,0.63,0.25,0.43,0.85,1.65,0.0,0.1,0.71,0.5,0.0,0.6,0.62,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0.227982536,0.772017539,0.0,0.093633093,0.278366208,0.6280007360000001,0.004082306,0.000240595,0.001050381,0.94375366,0.029519981,3.75e-05,0.021315772
605,607,608,608,608,633,16785,CNNPolitics,16785,Treasury Secretary Steve Mnuchin defends the IRS against Democrats' attacks,happy,Real,1,42,6.4,17.1,153.6,-0.151,0.141,-0.099,0.0,0.0,0.0,0.14,0.75,0.11,0.06,0.0,1.42,0.74,0.0,0.0,0.45,0.31,0.21,0.56,0.0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.390388399,0.60961163,0.0,0.13530935300000002,0.812148035,0.052542642,0.000256814,1.28e-11,0.00014000700000000002,0.934221268,0.032768548,6.929999999999999e-08,0.032613315
606,608,609,609,609,634,1393,CNNPolitics,1393,Donald Trump and Lavar Ball are perfect for each othe,happy,Real,1,-1,-1.4,5.2,145.2,0.127,0.203,-0.092,0.0,0.0,0.0,0.0,2.31,1.57,0.0,1.0,2.34,1.43,0.23,0.79,0.27,0.01,0.22,1.65,0.51,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0.344549984,0.577356279,0.0780937,0.232303649,0.717086852,0.050609503,2.13e-05,1.41e-08,1.55e-07,0.921094656,0.055491019,2.63e-10,0.023392949
607,609,610,610,610,635,63,CNNPolitics,63,"President Trump calls LaVar Ball an ""ungrateful fool""",happy,Real,1,-1,-1.4,5.2,145.2,0.127,0.203,-0.092,0.0,0.0,0.0,0.0,2.31,1.57,0.0,1.0,2.34,1.43,0.23,0.79,0.27,0.01,0.22,1.65,0.51,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0.344549984,0.577356279,0.0780937,0.232303649,0.717086852,0.050609503,2.13e-05,1.41e-08,1.55e-07,0.921094656,0.055491019,2.63e-10,0.023392949
608,610,611,611,611,636,2008,CNNPolitics,2008,"Sen. Lindsey Graham sees a ""ramp-up in military capability"" against North Korea",happy,Real,1,94,4.3,24.1,134.3,-0.046,-0.041,0.112,1.19,0.49,1.51,0.2,1.71,1.89,0.0,0.99,2.19,1.58,1.2,0.0,0.41,0.55,2.73,1.79,0.24,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0.296899647,0.7031003240000001,0.0,0.0,0.0,1.0,2.660000000000001e-05,4.65e-14,0.000391316,0.901159883,0.000477679,0.006172412,0.091772154
609,611,612,612,612,637,14031,CNNPolitics,14031,DC swamp creatures lie in wait for President Trump's tax bill,happy,Real,1,125,7.2,10.9,133.9,0.14300000000000002,-0.051,0.041,0.22,0.0,1.56,0.0,2.29,0.92,1.23,2.39,2.24,3.06,0.0,0.0,0.65,0.0,1.49,0.58,0.64,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0.4710547920000001,0.479997337,0.048947871,0.0,0.0,1.0,0.08998400000000001,8.68e-08,0.003293607,0.900551379,0.00381813,5.91e-06,0.00234688
610,612,613,613,613,638,17082,CNNPolitics,17082,"What exactly does ""not going anywhere"" mean to Paul Ryan?",happy,Real,1,44,4.5,27.0,125.0,-0.141,0.046,0.1,0.53,0.0,0.0,0.91,0.65,2.17,0.12,0.21,1.13,0.65,1.53,0.0,0.69,0.0,1.82,0.0,0.0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0.498908848,0.362276495,0.13881468800000002,0.053011119,0.0,0.94698894,0.000950072,1.7199999999999998e-05,0.00615979,0.8941624159999999,0.002221689,0.015992654,0.08049611
611,613,614,614,614,639,14888,CNNPolitics,14888,"Democrats draw a Scott Brown-Doug Jones comparison, but Republicans don't buy it",happy,Real,1,-1,8.6,15.9,128.1,-0.043,0.019,-0.126,0.89,0.0,0.35,0.0,0.0,0.58,0.0,0.0,0.0,0.0,1.08,1.23,1.76,0.29,0.0,0.92,0.2,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0.468313515,0.500686586,0.030999942000000006,0.001556103,0.248591065,0.7498527770000001,0.002893894,6.17e-11,0.143039331,0.8384749890000001,7.099999999999999e-05,0.011105906,0.004414826
612,614,615,615,615,640,11677,CNNPolitics,11677,President Trump backs the Republican plan to keep the government open for four weeks,happy,Real,1,107,-6.5,9.1,139.6,0.135,0.106,-0.225,0.0,0.0,0.01,0.0,1.52,0.78,0.73,1.38,1.78,1.7,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0.339078426,0.660921514,0.0,0.049454313,0.0,0.950545669,0.015381464,0.00030579,0.001283331,0.829784214,0.097002827,0.000912754,0.055329684
613,615,616,616,616,641,18321,CNNPolitics,18321,Washington is broken,happy,Real,1,107,-6.4,9.0,139.7,0.14400000000000002,0.106,-0.232,0.04,0.0,0.0,0.0,1.59,0.56,0.69,1.27,1.84,1.91,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0.35129106,0.63825506,0.010453906,0.044120189,0.0,0.955879807,0.015426035,0.00033167900000000003,0.001165949,0.8086130020000001,0.113644093,0.000917535,0.059901650999999986
614,616,617,617,617,642,12621,CNNPolitics,12621,Blackwater founder Erik Prince's testimony could shed light on his secret Russia meeting,happy,Real,1,-1,12.5,24.6,128.8,-0.116,-0.02,-0.038,0.77,1.85,0.0,1.16,0.0,0.11,0.0,1.1,0.37,0.39,1.69,1.24,0.11,0.0,0.76,0.32,0.34,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.34981069,0.65018934,0.0,0.274760008,0.0,0.725239992,0.005822396,5.79e-05,0.003694661,0.801772237,0.025337668,0.08539085099999999,0.07792425900000001
615,617,618,618,618,643,3552,CNNPolitics,3552,Everyone agrees Congress sucks — even Congress,happy,Real,1,-1,6.1,7.7,135.9,-0.136,0.076,-0.02,1.46,0.56,0.0,0.11,1.45,0.0,0.69,0.72,0.44,0.23,0.38,0.0,1.33,0.0,2.07,0.0,0.0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0.526486039,0.406748682,0.066765331,0.067986481,0.34518188200000005,0.586831629,0.008207723,0.036721583,0.064665481,0.7959683540000001,0.042240825,0.04730095,0.004895069
616,618,619,619,619,644,12943,CNNPolitics,12943,9 Democratic primaries to watch in 2018,happy,Real,1,-1,12.0,8.7,132.9,-0.035,-0.012,-0.059,0.92,0.46,1.17,0.71,1.18,1.58,0.03,0.51,1.82,0.69,0.19,0.0,1.2,0.0,2.54,0.94,0.0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0.197175011,0.8028249740000001,0.0,0.0,0.585744381,0.414255649,3.01e-06,2.63e-12,2.98e-06,0.778689027,3.86e-06,0.221298322,2.89e-06
617,619,620,620,620,645,8196,CNNPolitics,8196,Meet the Senate Republicans who will decide the fate of the tax bill,happy,Real,1,-1,-2.9,14.4,139.5,-0.077,0.183,0.029,0.71,0.01,0.84,0.8,1.22,3.51,0.69,0.68,1.14,0.2,0.49,0.0,0.0,0.0,1.19,0.93,0.38,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0.250448734,0.749551237,0.0,0.135204002,0.7533892390000001,0.111406758,0.026007174,0.000650128,0.022598485,0.729130924,0.002343363,0.028871065,0.190398872
618,620,621,621,621,646,4611,CNNPolitics,4611,"DHS nominee Kirstjen Nielsen says ""there is no need for a wall from sea to shining sea""",happy,Real,1,-1,19.9,20.6,131.1,-0.061,-0.204,0.157,0.53,0.0,0.0,0.0,0.47,0.16,0.25,1.4,0.76,0.0,1.37,0.56,0.91,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0.483170897,0.48556903,0.031260047,0.137519807,0.8624802229999999,0.0,0.002933166,4.82e-06,0.000176866,0.7091199159999999,0.040341616,4.58e-06,0.247419044
619,621,622,622,622,647,825,CNNPolitics,825,Republican John Curtis wins the special election for Utah's 3rd Congressional District,happy,Real,1,-1,13.0,6.7,131.6,-0.017,0.04,0.012,0.4,0.0,1.92,1.12,2.42,3.45,0.0,0.83,2.04,1.45,0.0,0.0,0.81,0.7,0.0,0.0,0.06,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0.411088616,0.53999722,0.04891409,0.150410041,0.6654305460000001,0.184159383,2.34e-06,5.71e-16,4.59e-08,0.682829916,1.46e-05,1.9e-08,0.317153007
620,622,623,623,623,648,19289,CNNPolitics,19289,"After meeting with President Trump, Republican senators rule out a DACA spending deal",happy,Real,1,129,6.2,21.7,162.2,-0.256,0.161,-0.157,0.62,1.31,0.83,0.5,0.73,1.36,1.15,0.75,0.85,0.0,1.0,0.0,1.63,0.0,2.04,1.28,1.09,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0.395724088,0.602559507,0.001716362,0.056673344,0.0,0.943326592,0.000411424,5.15e-09,0.320506752,0.672453284,0.000517306,0.006109833,1.4e-06
621,623,624,624,624,650,2841,CNNPolitics,2841,National Republicans can't get rid of Roy Moore,angry,Real,1,-1,7.9,9.2,126.6,-0.193,-0.065,-0.044,2.56,0.0,0.0,0.34,1.96,3.13,0.0,2.02,1.32,1.69,0.76,1.18,0.13,0.59,0.0,1.66,0.0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0.5676708220000001,0.290174752,0.14215444,0.008782945,0.611562371,0.379654706,0.999259293,4.4e-17,3.53e-09,2.73e-08,0.00041019300000000016,2.29e-16,0.000330477
622,624,625,625,625,651,10462,CNNPolitics,10462,Roy Moore's communications director resigns,angry,Real,1,-1,7.9,9.2,126.6,-0.193,-0.065,-0.044,2.56,0.0,0.0,0.34,1.96,3.13,0.0,2.02,1.32,1.69,0.76,1.18,0.13,0.59,0.0,1.66,0.0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0.5676708220000001,0.290174752,0.14215444,0.008782945,0.611562371,0.379654706,0.999259293,4.4e-17,3.53e-09,2.73e-08,0.00041019300000000016,2.29e-16,0.000330477
623,625,626,626,626,653,7765,CNNPolitics,7765,The unholy excuses of Roy Moore's allies,angry,Real,1,109,7.0,13.1,133.4,0.0,-0.09,-0.105,0.0,0.0,1.02,0.0,0.07,0.0,1.22,0.26,0.0,0.82,1.15,0.24,1.37,0.0,0.03,1.76,0.28,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0.40324983,0.483768642,0.112981565,0.050487693,0.949512303,0.0,0.99893564,3.28e-06,0.000940619,1.15e-06,0.000110932,8.11e-06,1.85e-07
624,626,627,627,627,654,9956,CNNPolitics,9956,The White House says it's cooperating with special counsel Mueller,angry,Real,1,129,-7.1,15.6,131.2,-0.049,0.276,-0.034,1.03,0.0,1.3,0.0,0.15,1.0,1.46,0.03,0.0,0.56,2.03,0.18,0.0,0.0,0.46,0.99,0.0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0.476525605,0.277623326,0.245851114,0.0,0.196259692,0.803740323,0.998716831,3.22e-06,0.000500537,3.05e-10,0.0006668739999999999,1.02e-08,0.000112543
625,627,628,628,628,655,6686,CNNPolitics,6686,"The White House doctor says he has ""no concerns"" about President Trump's cognitive ability",angry,Real,1,129,-7.1,15.6,131.2,-0.049,0.276,-0.034,1.03,0.0,1.3,0.0,0.15,1.0,1.46,0.03,0.0,0.56,2.03,0.18,0.0,0.0,0.46,0.99,0.0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0.476525605,0.277623326,0.245851114,0.0,0.196259692,0.803740323,0.998716831,3.22e-06,0.000500537,3.05e-10,0.0006668739999999999,1.02e-08,0.000112543
626,628,629,629,629,656,6849,CNNPolitics,6849,Democrats lose its top fighter against President Trump's judicial nominees,angry,Real,1,-1,14.9,7.8,140.9,-0.049,0.025,-0.018000000000000002,0.0,0.0,0.0,0.62,1.55,0.69,0.41,0.89,1.02,0.91,0.64,1.2,1.4,0.47,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0.517796099,0.248392716,0.233811229,0.139655143,0.860344827,0.0,0.998667836,4.620000000000001e-05,0.001222437,4.7e-11,6.31e-05,1.59e-07,2.77e-07
627,629,630,630,630,657,7336,CNNPolitics,7336,The political stakes of the immigration fight,angry,Real,1,-1,13.8,0.2,127.5,-0.248,-0.147,-0.087,0.51,0.0,0.0,0.0,0.66,0.4,0.77,0.17,0.56,0.0,0.95,0.0,0.0,0.01,0.0,0.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.425914258,0.504060626,0.07002512400000001,0.044132836,0.955867171,0.0,0.998283267,4.14e-15,0.000101265,0.000425529,0.001189912,7.2e-17,1.6300000000000002e-09
628,630,631,631,631,658,11335,CNNPolitics,11335,Special counsel Mueller has 400K docs in the Manafort and Gates case,angry,Real,1,76,2.1,8.9,151.3,0.068,-0.013,-0.048,1.59,0.63,2.28,2.09,1.34,1.02,0.1,2.05,0.0,0.0,0.74,2.56,1.93,0.0,1.45,2.19,0.0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0.5808905360000001,0.198791385,0.220318094,0.0,0.535418928,0.464581072,0.996860504,5.74e-06,0.002245776,1.84e-06,0.000856965,4.57e-06,2.46e-05
629,631,632,632,632,659,10551,CNNPolitics,10551,"President Trump on Hawaii's false missile alert: ""They made a mistake""",angry,Real,1,129,-4.6,26.9,150.5,-0.134,0.245,-0.196,1.1,0.0,1.03,0.14,0.5,1.95,0.86,0.0,0.0,0.55,1.57,0.15,0.0,0.0,0.37,2.33,0.0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0.55219233,0.190476373,0.25733137100000003,0.144379899,0.702734709,0.152885437,0.996645749,3.42e-09,5.93e-06,8.049999999999999e-11,0.003298578,1.58e-11,4.9700000000000015e-05
630,632,633,633,633,660,12193,CNNPolitics,12193,Donald Trump Jr. asks the House Intelligence Committee to investigate leaks,angry,Real,1,-1,-0.5,20.4,148.9,-0.166,-0.036000000000000004,0.04,0.0,0.0,0.0,0.0,1.98,1.16,2.0,0.36,0.69,0.97,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0.458366275,0.285692245,0.25594148,0.0,0.0,1.0,0.989448905,1.61e-09,0.000470232,2.19e-05,6.840000000000001e-05,0.009800239,0.000190394
631,633,634,634,634,661,5713,CNNPolitics,5713,"A woman filed, then dropped, a lawsuit against Rep. John Conyers for harassment in 2017",angry,Real,1,101,-1.2,8.0,124.9,-0.016,0.058,-0.092,0.98,1.76,0.39,0.0,0.0,0.85,0.28,0.0,0.25,0.0,0.58,1.3,0.3,0.0,0.11,0.0,0.28,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.474439293,0.349354774,0.176205873,0.0,0.0,1.0,0.989378273,0.006883865,0.000897663,1.04e-05,0.0008375110000000001,9.56e-06,0.001982699
632,634,635,635,635,662,10267,CNNPolitics,10267,The Bureau of Prisons is cutting off funding for 16 halfway houses throughout the country,angry,Real,1,116,4.8,25.6,141.4,-0.232,0.076,-0.002,0.0,0.0,0.0,0.0,0.92,0.78,1.68,1.82,0.4,0.11,1.23,0.49,0.22,0.0,0.0,1.04,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.5062585470000001,0.398418069,0.095323391,0.028167639,0.971832395,0.0,0.986032009,1.8e-05,0.00825067,8.56e-06,0.004804573,0.000786261,0.0001
633,635,636,636,636,663,11689,CNNPolitics,11689,"President Trump: ""Yes, I do"" stand with Attorney General Jeff Sessions",angry,Real,1,116,-8.5,12.0,126.9,0.048,0.129,-0.093,0.0,1.44,0.0,0.66,0.0,0.33,0.0,0.0,0.0,0.42,0.54,0.2,0.28,0.11,0.24,0.94,0.02,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.431638032,0.554676414,0.013685559,0.10621582,0.460022837,0.433761328,0.983565867,3.6000000000000007e-06,0.003697116,0.000132714,0.004199076,0.00727043,0.001131188
634,636,637,637,637,664,18624,CNNPolitics,18624,Who is KT McFarland?,angry,Real,1,32,3.6,18.4,132.7,-0.126,0.064,-0.036000000000000004,0.18,0.0,0.45,1.98,1.9,2.76,0.22,0.52,1.48,0.6,0.77,0.27,1.24,0.35,1.7,0.0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0.414706945,0.220906109,0.364386857,0.10967394,0.044906743,0.845419288,0.980041325,1.28e-06,0.01993113,2.42e-05,3.1e-07,1.72e-06,6.98e-10
635,637,638,638,638,665,5501,CNNPolitics,5501,Sen. Angus King (ME) — independent who caucuses with Democrats,angry,Real,1,-1,5.5,12.6,129.5,-0.185,-0.044,-0.002,1.23,0.0,0.68,1.0,0.6,0.73,0.0,1.55,0.28,1.87,0.66,2.48,0.0,0.18,0.0,0.37,0.0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0.57953757,0.197657958,0.22280453100000008,0.059243847,0.0,0.940756142,0.978725791,6.83e-14,1.79e-06,5.06e-06,0.021265419,4.0499999999999996e-19,1.89e-06
636,638,639,639,639,666,9226,CNNPolitics,9226,"Donald Trump 1, Steve Bannon 0",angry,Real,1,75,13.3,24.6,139.8,-0.124,-0.017,-0.063,2.0,1.5,0.0,0.17,0.0,0.0,0.36,1.55,0.03,0.1,1.62,0.71,1.71,0.0,0.38,0.58,0.27,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0.394512773,0.337672144,0.267815083,0.022835834,0.977164149,0.0,0.973912001,3.3e-05,0.010224285,0.002021234,0.013797723,6.18e-06,5.62e-06
637,639,640,640,640,667,7665,CNNPolitics,7665,Jared Kushner traveled unannounced to Saudi Arabia,angry,Real,1,18,17.0,17.2,128.9,-0.19,-0.125,0.049,0.36,0.0,0.64,2.08,1.45,0.0,0.68,2.04,1.31,0.0,1.51,0.0,0.34,0.01,0.0,0.0,0.2,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0.422402889,0.577597141,0.0,0.0,0.7547438740000001,0.245256141,0.96911031,3.9e-08,0.006648901,1.47e-05,0.014159181000000003,2.48e-07,0.010066739
638,640,641,641,641,668,3563,CNNPolitics,3563,New a new Democratic ad seeks to undercut the GOP's message on tax cuts,angry,Real,1,-1,11.2,6.6,118.1,-0.161,-0.105,-0.063,1.64,0.0,0.0,2.3,0.77,4.09,1.02,1.31,0.36,1.47,0.76,0.0,0.27,0.07,0.46,0.0,0.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.603769004,0.246849686,0.14938128,0.0,0.363882959,0.636117041,0.96601969,2.93e-07,0.00029383,0.005079398,0.002501643,9.72e-09,0.026105121
639,641,642,642,642,669,2674,CNNPolitics,2674,Getting rid of John Conyers won't be easy via SCREEN_NAME's Chris Cillizza,angry,Real,1,101,11.5,10.3,147.7,-0.035,0.03,0.196,1.8,2.53,1.61,1.89,0.92,1.01,0.18,1.24,1.39,2.63,0.0,0.0,0.0,0.46,0.72,0.0,0.0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0.459993541,0.388263583,0.151742861,0.053164829,0.0,0.94683522,0.960148692,9.35e-08,0.007373136,3.2899999999999987e-05,0.031425245,2.86e-10,0.001019885
640,642,643,643,643,670,4520,CNNPolitics,4520,"Steve Bannon, troll-in-chief",angry,Real,1,75,17.8,8.4,142.4,-0.195,-0.002,0.125,0.0,0.0,0.76,0.27,0.83,0.0,0.01,0.0,0.49,0.0,1.2,1.43,0.0,0.69,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0.595677614,0.06350296700000001,0.340819418,0.13940332800000002,0.7432181240000001,0.117378518,0.951252103,2.05e-08,0.043293122,0.001386214,0.00170212,0.002342397,2.410000000000001e-05
641,643,644,644,644,671,17127,CNNPolitics,17127,"Sen. Rand Paul will “likely support” the GOP's Senate tax bill, an aide says",angry,Real,1,-1,-3.2,9.1,136.4,-0.006999999999999999,0.008,-0.01,1.7,0.0,0.0,0.0,1.41,0.3,0.0,1.13,1.37,1.16,0.85,0.54,0.7,0.0,0.0,0.0,0.12,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0.545259774,0.15401010199999998,0.300730139,0.0,0.0,1.0,0.950383544,5.34e-07,0.04668086,5.47e-07,0.0029110790000000004,1.76e-05,5.71e-06
642,644,645,645,645,672,19357,CNNPolitics,19357,"President Trump on the North Korean missile launch: ""We will take care of it""",angry,Real,1,129,12.8,18.1,128.1,-0.092,-0.166,-0.019,2.5,0.0,0.0,0.2,1.33,2.07,0.0,2.11,1.23,0.12,0.55,0.42,0.05,0.0,0.0,0.0,0.0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0.390533835,0.609466195,0.0,0.0,0.0,1.0,0.945559442,8.1e-08,0.000261987,0.001266205,0.045925576,4.320000000000001e-09,0.006986791
643,645,646,646,646,673,20834,CNNPolitics,20834,New polls show President Trump's approval rating at 37% nearly one year into his presidency,angry,Real,1,-1,-6.4,8.7,122.4,-0.086,0.077,-0.026,1.26,0.73,0.63,0.0,0.99,1.97,0.0,0.0,0.78,1.05,0.03,1.42,1.1,0.99,0.53,0.0,0.08,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0.584733188,0.34823337200000004,0.067033447,0.0,0.410028964,0.589971006,0.939947367,5.41e-07,0.000690057,6.579999999999999e-05,0.058172211,7.28e-08,0.001123873
644,646,647,647,647,674,18532,CNNPolitics,18532,Intelligence firm Fusion GPS and the House intelligence panel reach an agreement on subpoena,angry,Real,1,129,5.1,3.8,127.5,0.016,0.06,-0.154,0.75,0.62,1.68,0.23,0.33,1.05,1.25,0.74,0.0,1.1,1.25,0.25,0.52,0.0,2.48,1.11,1.05,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0.462865829,0.53713423,0.0,0.084681936,0.883430064,0.031887952000000004,0.938498795,5.350000000000001e-05,0.053465951,0.0005253580000000001,0.003853891,8.26e-05,0.003519917
645,647,648,648,648,675,253,CNNPolitics,253,Democrats place their 2018 bets on the GOP tax bill,angry,Real,1,129,-3.1,13.7,145.8,0.005,-0.134,-0.042,0.28,0.0,2.47,0.0,0.36,1.8,0.92,0.04,0.0,0.0,0.87,0.63,0.0,0.0,0.0,0.46,0.07,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0.328798443,0.640960276,0.030241283,0.059515677,0.940484345,0.0,0.929222465,0.002560011,0.022673681,0.000338955,0.027009329,0.001342037,0.016853474
646,648,649,649,649,677,11739,CNNPolitics,11739,"If Democrats can win Alabama, the Senate is in play in 2018",angry,Real,1,109,-7.4,10.2,129.1,-0.158,0.061,-0.128,0.0,0.0,1.72,0.26,0.63,1.86,1.72,0.58,0.0,0.0,0.58,0.16,0.21,0.0,0.85,0.5,0.0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0.391421825,0.603028655,0.005549486,0.005571918,0.721058428,0.27336973,0.91165787,0.003073842,0.044812202,1.12e-05,0.040417608,3.4e-07,2.7e-05
647,649,650,650,650,678,1085,CNNPolitics,1085,"President Trump touts his relationship with ""warrior nation"" Japan ahead of his Asia trip",angry,Real,1,-1,14.3,14.6,144.0,-0.08900000000000001,0.097,-0.026,0.0,0.0,1.17,0.0,0.95,0.85,0.0,0.09,0.8,1.03,0.71,1.24,0.91,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0.474567235,0.248171285,0.277261555,0.0,0.0,1.0,0.911202848,0.000157505,0.02192826,5.02e-05,0.064609729,0.000592925,0.001458446
648,650,651,651,651,679,13885,CNNPolitics,13885,"In Tokyo, President Trump calls the mass shooting in Texas an ""act of evil""",angry,Real,1,-1,13.8,14.2,144.5,-0.11,0.109,-0.031,0.0,0.0,1.41,0.0,0.99,1.36,0.0,0.39,0.89,1.54,0.93,1.24,0.82,0.93,0.17,0.0,0.0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0.473098189,0.26372686,0.26317498100000003,0.0,0.0,1.0,0.86342597,0.000258831,0.027027544,8.89e-05,0.105891451,0.000695993,0.002611395
649,651,652,652,652,680,10261,CNNPolitics,10261,"Sen. Elizabeth Warren says there are ""more questions than answers"" on the Niger attack",angry,Real,1,114,12.0,5.3,157.5,-0.126,-0.227,0.172,0.18,0.0,1.78,0.98,1.61,1.52,2.32,3.19,0.21,0.0,1.51,0.0,0.0,0.0,2.19,0.0,0.0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0.523860335,0.34381169100000003,0.132327989,0.06632534400000001,0.904100478,0.029574214,0.8594505790000001,4.96e-07,0.140544385,5.690000000000001e-08,4.36e-06,1.86e-09,1.7699999999999996e-07
650,652,653,653,653,681,10134,CNNPolitics,10134,"Alabama Rep. Mo Brooks announces he has ""high risk"" prostate cancer",angry,Real,1,-1,-2.7,8.0,144.2,-0.189,0.16899999999999998,-0.131,2.01,0.0,3.04,0.3,1.48,2.76,1.69,0.75,0.0,0.0,0.38,0.0,0.3,0.0,0.65,1.45,0.06,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0.362849385,0.560036898,0.077113658,0.046083707,0.576073885,0.377842367,0.857748747,0.062274031,0.035910469,0.004400125,0.03429899,0.000283817,0.005083881
651,653,654,654,654,682,8116,CNNPolitics,8116,Exclusive: A bipartisan pair of lawmakers unveil a DACA plan,angry,Real,1,-1,4.3,13.6,143.6,-0.179,-0.232,-0.077,0.0,0.0,0.0,0.1,0.04,0.68,0.0,0.89,0.11,0.0,2.3,1.19,1.97,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.405642062,0.422434598,0.17192331,0.081260122,0.85795331,0.060786564,0.845983148,1.36e-07,0.013549801,0.001791498,0.137065575,6.36e-06,0.001603514
